spectrum_name,brightness,soil_fraction,leaf_fraction
14deg_plot_17_10_0002,0.7142684135265164,0.0,1.0
14deg_plot_17_10_0003,0.6528210741477554,0.0,1.0
14deg_plot_17_10_0004,0.625310813503991,0.0,1.0
14deg_plot_18_07_0000,0.4374748956631226,0.0,0.9999999999999999
14deg_plot_18_07_0001,0.39527404891707774,0.0,1.0
14deg_plot_18_07_0002,0.41020403963684676,0.03975096034771053,0.9602490396522894
14deg_plot_18_07_0003,0.4418007148360394,0.0,1.0
14deg_plot_18_07_0004,0.6298291487314016,0.27267964629147456,0.7273203537085255
14deg_plot_18_10_0000,0.6383914726670701,0.0,1.0
14deg_plot_18_10_0001,0.48671228987390275,0.0,1.0
14deg_plot_18_10_0002,0.591936088374015,0.0,1.0
14deg_plot_18_10_0003,0.5962888927375745,0.0,1.0
14deg_plot_18_10_0004,0.6375317784279331,0.0,1.0
